time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,NaN,62.5,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,0,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,11.23046875,NaN
1.58336E+12,NaN,NaN,NaN,37.59765625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,9.765625,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,6.34765625,NaN,NaN,NaN
1.58336E+12,NaN,5.37109375,NaN,NaN,NaN
1.58336E+12,NaN,8.7890625,NaN,NaN,NaN
1.58336E+12,NaN,8.7890625,NaN,NaN,NaN
1.58336E+12,NaN,7.8125,NaN,NaN,NaN
1.58336E+12,NaN,14.16015625,NaN,NaN,NaN
1.58336E+12,NaN,16.11328125,NaN,NaN,NaN
1.58336E+12,NaN,8.30078125,NaN,NaN,NaN
1.58336E+12,NaN,11.23046875,NaN,NaN,NaN
1.58336E+12,NaN,13.18359375,NaN,NaN,NaN
1.58336E+12,NaN,13.671875,NaN,NaN,NaN
1.58336E+12,NaN,16.11328125,NaN,NaN,NaN
1.58336E+12,35.15625,NaN,5.859375,NaN,NaN
1.58336E+12,31.25,NaN,6.34765625,NaN,NaN
1.58336E+12,23.4375,NaN,4.8828125,NaN,NaN
1.58336E+12,30.76171875,NaN,-0.48828125,NaN,NaN
1.58336E+12,46.875,NaN,-0.48828125,NaN,NaN
1.58336E+12,45.8984375,NaN,1.46484375,NaN,NaN
1.58336E+12,36.62109375,NaN,0.48828125,NaN,NaN
1.58336E+12,33.69140625,NaN,3.41796875,NaN,NaN
1.58336E+12,30.76171875,NaN,4.8828125,NaN,NaN
1.58336E+12,27.83203125,NaN,-0.48828125,NaN,NaN
1.58336E+12,32.71484375,NaN,-1.46484375,NaN,NaN
1.58336E+12,43.45703125,NaN,0.9765625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,13.671875,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,16.6015625,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,36.62109375,NaN
1.58336E+12,NaN,NaN,NaN,37.59765625,NaN
1.58336E+12,NaN,NaN,NaN,1.46484375,NaN
1.58336E+12,NaN,NaN,NaN,-9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,3.90625,NaN
1.58336E+12,NaN,NaN,NaN,-13.671875,NaN
1.58336E+12,NaN,NaN,NaN,-5.37109375,NaN
1.58336E+12,NaN,NaN,NaN,-23.92578125,NaN
1.58336E+12,NaN,NaN,NaN,-39.55078125,NaN
1.58336E+12,NaN,NaN,NaN,-11.71875,NaN
1.58336E+12,NaN,NaN,NaN,-24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,-25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,-9.765625,NaN
1.58336E+12,NaN,NaN,NaN,-26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,-10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,-5.37109375,NaN
1.58336E+12,NaN,NaN,NaN,4.8828125,NaN
1.58336E+12,NaN,16.11328125,NaN,NaN,NaN
1.58336E+12,NaN,20.5078125,NaN,NaN,NaN
1.58336E+12,NaN,29.78515625,NaN,NaN,NaN
1.58336E+12,NaN,31.25,NaN,NaN,NaN
1.58336E+12,NaN,30.76171875,NaN,NaN,NaN
1.58336E+12,NaN,35.15625,NaN,NaN,NaN
1.58336E+12,NaN,34.66796875,NaN,NaN,NaN
1.58336E+12,NaN,33.69140625,NaN,NaN,NaN
1.58336E+12,NaN,37.109375,NaN,NaN,NaN
1.58336E+12,NaN,33.69140625,NaN,NaN,NaN
1.58336E+12,NaN,33.203125,NaN,NaN,NaN
1.58336E+12,NaN,37.59765625,NaN,NaN,NaN
1.58336E+12,48.33984375,NaN,26.85546875,NaN,NaN
1.58336E+12,52.24609375,NaN,25.87890625,NaN,NaN
1.58336E+12,39.55078125,NaN,27.83203125,NaN,NaN
1.58336E+12,42.48046875,NaN,29.78515625,NaN,NaN
1.58336E+12,42.48046875,NaN,31.73828125,NaN,NaN
1.58336E+12,39.55078125,NaN,30.2734375,NaN,NaN
1.58336E+12,41.015625,NaN,29.78515625,NaN,NaN
1.58336E+12,43.9453125,NaN,31.25,NaN,NaN
1.58336E+12,30.2734375,NaN,30.76171875,NaN,NaN
1.58336E+12,28.3203125,NaN,32.71484375,NaN,NaN
1.58336E+12,44.43359375,NaN,38.0859375,NaN,NaN
1.58336E+12,37.59765625,NaN,41.015625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,38.57421875,NaN
1.58336E+12,NaN,NaN,NaN,36.62109375,NaN
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,17.578125,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,15.625,NaN
1.58336E+12,NaN,NaN,NaN,4.8828125,NaN
1.58336E+12,NaN,NaN,NaN,-3.41796875,NaN
1.58336E+12,NaN,NaN,NaN,16.6015625,NaN
1.58336E+12,NaN,NaN,NaN,47.8515625,NaN
1.58336E+12,NaN,NaN,NaN,18.06640625,NaN
1.58336E+12,NaN,NaN,NaN,-8.30078125,NaN
1.58336E+12,NaN,64.94140625,NaN,21.484375,NaN
1.58336E+12,NaN,66.40625,NaN,26.3671875,NaN
1.58336E+12,NaN,64.453125,NaN,30.76171875,NaN
1.58336E+12,NaN,63.96484375,NaN,19.04296875,NaN
1.58336E+12,NaN,65.4296875,NaN,25.87890625,NaN
1.58336E+12,NaN,63.4765625,NaN,32.2265625,NaN
1.58336E+12,NaN,58.59375,NaN,29.296875,NaN
1.58336E+12,NaN,52.24609375,NaN,36.1328125,NaN
1.58336E+12,NaN,50.29296875,NaN,19.53125,NaN
1.58336E+12,NaN,52.734375,NaN,12.6953125,NaN
1.58336E+12,NaN,59.5703125,NaN,22.4609375,NaN
1.58336E+12,NaN,56.15234375,NaN,36.1328125,NaN
1.58336E+12,NaN,NaN,-1.953125,NaN,NaN
1.58336E+12,NaN,NaN,-0.48828125,NaN,NaN
1.58336E+12,NaN,NaN,0.9765625,NaN,NaN
1.58336E+12,NaN,NaN,3.90625,NaN,NaN
1.58336E+12,NaN,NaN,2.44140625,NaN,NaN
1.58336E+12,NaN,NaN,0,NaN,NaN
1.58336E+12,NaN,NaN,3.90625,NaN,NaN
1.58336E+12,NaN,NaN,6.8359375,NaN,NaN
1.58336E+12,NaN,NaN,6.34765625,NaN,NaN
1.58336E+12,NaN,NaN,4.39453125,NaN,NaN
1.58336E+12,NaN,NaN,4.8828125,NaN,NaN
1.58336E+12,NaN,NaN,0.9765625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,40.0390625,NaN
1.58336E+12,NaN,NaN,NaN,46.38671875,NaN
1.58336E+12,NaN,NaN,NaN,39.55078125,NaN
1.58336E+12,NaN,NaN,NaN,32.71484375,NaN
1.58336E+12,NaN,NaN,NaN,34.1796875,NaN
1.58336E+12,NaN,NaN,NaN,40.52734375,NaN
1.58336E+12,NaN,NaN,NaN,49.8046875,NaN
1.58336E+12,NaN,NaN,NaN,41.50390625,NaN
1.58336E+12,NaN,NaN,NaN,38.0859375,NaN
1.58336E+12,NaN,NaN,NaN,46.875,NaN
1.58336E+12,NaN,NaN,NaN,51.7578125,NaN
1.58336E+12,NaN,NaN,NaN,62.5,NaN
1.58336E+12,NaN,NaN,NaN,78.61328125,NaN
1.58336E+12,NaN,NaN,NaN,87.40234375,NaN
1.58336E+12,NaN,NaN,NaN,70.80078125,NaN
1.58336E+12,NaN,NaN,NaN,44.921875,NaN
1.58336E+12,NaN,NaN,NaN,58.59375,NaN
1.58336E+12,NaN,NaN,NaN,75.68359375,NaN
1.58336E+12,NaN,NaN,NaN,75.1953125,NaN
1.58336E+12,NaN,NaN,NaN,82.03125,NaN
1.58336E+12,NaN,NaN,NaN,82.03125,NaN
1.58336E+12,NaN,NaN,NaN,71.2890625,NaN
1.58336E+12,NaN,43.45703125,NaN,73.73046875,NaN
1.58336E+12,NaN,45.8984375,NaN,87.890625,NaN
1.58336E+12,NaN,45.8984375,NaN,74.21875,NaN
1.58336E+12,NaN,44.921875,NaN,54.19921875,NaN
1.58336E+12,NaN,40.52734375,NaN,63.96484375,NaN
1.58336E+12,NaN,38.57421875,NaN,64.453125,NaN
1.58336E+12,NaN,42.96875,NaN,52.734375,NaN
1.58336E+12,NaN,45.8984375,NaN,62.98828125,NaN
1.58336E+12,NaN,45.8984375,NaN,85.44921875,NaN
1.58336E+12,NaN,45.8984375,NaN,81.54296875,NaN
1.58336E+12,NaN,50.78125,NaN,56.640625,NaN
1.58336E+12,NaN,48.33984375,NaN,68.359375,NaN
1.58336E+12,NaN,NaN,35.15625,78.125,NaN
1.58336E+12,NaN,NaN,41.015625,76.66015625,NaN
1.58336E+12,NaN,NaN,43.45703125,71.77734375,NaN
1.58336E+12,NaN,NaN,39.0625,62.98828125,NaN
1.58336E+12,NaN,NaN,41.9921875,62.98828125,NaN
1.58336E+12,NaN,NaN,43.45703125,56.15234375,NaN
1.58336E+12,NaN,NaN,41.015625,61.03515625,NaN
1.58336E+12,NaN,NaN,39.0625,53.7109375,NaN
1.58336E+12,NaN,NaN,37.109375,60.546875,NaN
1.58336E+12,NaN,NaN,38.0859375,75.68359375,NaN
1.58336E+12,NaN,NaN,36.1328125,71.77734375,NaN
1.58336E+12,NaN,NaN,34.66796875,50.78125,NaN
1.58336E+12,NaN,NaN,NaN,38.0859375,NaN
1.58336E+12,NaN,NaN,NaN,60.546875,NaN
1.58336E+12,NaN,NaN,NaN,57.12890625,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,34.66796875,NaN
1.58336E+12,NaN,NaN,NaN,56.640625,NaN
1.58336E+12,NaN,NaN,NaN,58.10546875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,56.640625,NaN
1.58336E+12,NaN,NaN,NaN,58.59375,NaN
1.58336E+12,NaN,NaN,NaN,36.1328125,NaN
1.58336E+12,NaN,56.15234375,NaN,NaN,NaN
1.58336E+12,NaN,49.8046875,NaN,NaN,NaN
1.58336E+12,NaN,48.828125,NaN,NaN,NaN
1.58336E+12,NaN,45.41015625,NaN,NaN,NaN
1.58336E+12,NaN,41.015625,NaN,NaN,NaN
1.58336E+12,NaN,41.50390625,NaN,NaN,NaN
1.58336E+12,NaN,43.9453125,NaN,NaN,NaN
1.58336E+12,NaN,43.45703125,NaN,NaN,NaN
1.58336E+12,NaN,40.52734375,NaN,NaN,NaN
1.58336E+12,NaN,41.9921875,NaN,NaN,NaN
1.58336E+12,NaN,49.8046875,NaN,NaN,NaN
1.58336E+12,NaN,50.78125,NaN,NaN,NaN
1.58336E+12,NaN,NaN,23.4375,NaN,NaN
1.58336E+12,NaN,NaN,28.80859375,NaN,NaN
1.58336E+12,NaN,NaN,21.484375,NaN,NaN
1.58336E+12,NaN,NaN,24.4140625,NaN,NaN
1.58336E+12,NaN,NaN,42.48046875,NaN,NaN
1.58336E+12,NaN,NaN,44.921875,NaN,NaN
1.58336E+12,NaN,NaN,42.96875,NaN,NaN
1.58336E+12,NaN,NaN,51.7578125,NaN,NaN
1.58336E+12,NaN,NaN,66.89453125,NaN,NaN
1.58336E+12,NaN,NaN,69.3359375,NaN,NaN
1.58336E+12,NaN,NaN,67.3828125,NaN,NaN
1.58336E+12,NaN,NaN,73.73046875,NaN,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,1.953125,NaN
1.58336E+12,NaN,NaN,NaN,15.625,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,21.484375,NaN
1.58336E+12,NaN,NaN,NaN,9.765625,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,11.23046875,NaN
1.58336E+12,NaN,NaN,NaN,10.25390625,NaN
1.58336E+12,NaN,NaN,NaN,11.71875,NaN
1.58336E+12,NaN,NaN,NaN,8.30078125,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,2.44140625,NaN
1.58336E+12,NaN,NaN,NaN,6.8359375,NaN
1.58336E+12,NaN,NaN,NaN,-2.44140625,NaN
1.58336E+12,NaN,NaN,NaN,1.46484375,NaN
1.58336E+12,NaN,NaN,NaN,18.06640625,NaN
1.58336E+12,NaN,NaN,NaN,3.41796875,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,NaN,14.6484375,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,7.8125,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,NaN,48.33984375,NaN
1.58336E+12,NaN,NaN,NaN,50.29296875,NaN
1.58336E+12,NaN,NaN,NaN,68.359375,NaN
1.58336E+12,NaN,NaN,NaN,96.19140625,NaN
1.58336E+12,NaN,NaN,NaN,80.56640625,NaN
1.58336E+12,NaN,NaN,NaN,73.2421875,NaN
1.58336E+12,NaN,NaN,NaN,80.078125,NaN
1.58336E+12,NaN,NaN,NaN,81.54296875,NaN
1.58336E+12,NaN,NaN,NaN,78.125,NaN
1.58336E+12,NaN,NaN,60.05859375,74.21875,NaN
1.58336E+12,NaN,NaN,56.640625,76.171875,NaN
1.58336E+12,NaN,NaN,56.15234375,69.82421875,NaN
1.58336E+12,NaN,NaN,55.17578125,70.80078125,NaN
1.58336E+12,NaN,NaN,51.7578125,62.98828125,NaN
1.58336E+12,NaN,NaN,54.6875,60.05859375,NaN
1.58336E+12,NaN,NaN,59.5703125,68.84765625,NaN
1.58336E+12,NaN,NaN,56.640625,63.96484375,NaN
1.58336E+12,NaN,NaN,54.6875,71.2890625,NaN
1.58336E+12,NaN,NaN,52.734375,71.77734375,NaN
1.58336E+12,NaN,NaN,48.828125,58.59375,NaN
1.58336E+12,NaN,NaN,45.8984375,51.26953125,NaN
1.58336E+12,NaN,NaN,NaN,51.7578125,NaN
1.58336E+12,NaN,NaN,NaN,36.62109375,NaN
1.58336E+12,NaN,NaN,NaN,39.55078125,NaN
1.58336E+12,NaN,NaN,NaN,57.6171875,NaN
1.58336E+12,NaN,NaN,NaN,54.6875,NaN
1.58336E+12,NaN,NaN,NaN,52.734375,NaN
1.58336E+12,NaN,NaN,NaN,54.19921875,NaN
1.58336E+12,NaN,NaN,NaN,46.875,NaN
1.58336E+12,NaN,NaN,NaN,34.1796875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,55.17578125,NaN
1.58336E+12,NaN,NaN,NaN,59.08203125,NaN
1.58336E+12,NaN,41.015625,NaN,13.671875,NaN
1.58336E+12,NaN,37.109375,NaN,22.94921875,NaN
1.58336E+12,NaN,42.48046875,NaN,16.6015625,NaN
1.58336E+12,NaN,41.50390625,NaN,19.04296875,NaN
1.58336E+12,NaN,39.0625,NaN,24.4140625,NaN
1.58336E+12,NaN,43.45703125,NaN,31.73828125,NaN
1.58336E+12,NaN,48.33984375,NaN,30.2734375,NaN
1.58336E+12,NaN,44.43359375,NaN,35.15625,NaN
1.58336E+12,NaN,41.9921875,NaN,33.203125,NaN
1.58336E+12,NaN,44.921875,NaN,18.06640625,NaN
1.58336E+12,NaN,47.8515625,NaN,29.78515625,NaN
1.58336E+12,NaN,44.43359375,NaN,51.7578125,NaN
1.58336E+12,NaN,NaN,29.78515625,43.9453125,NaN
1.58336E+12,NaN,NaN,30.76171875,37.59765625,NaN
1.58336E+12,NaN,NaN,36.1328125,40.52734375,NaN
1.58336E+12,NaN,NaN,36.1328125,23.92578125,NaN
1.58336E+12,NaN,NaN,34.66796875,23.4375,NaN
1.58336E+12,NaN,NaN,32.71484375,37.59765625,NaN
1.58336E+12,NaN,NaN,31.73828125,26.85546875,NaN
1.58336E+12,NaN,NaN,33.69140625,28.80859375,NaN
1.58336E+12,NaN,NaN,29.296875,36.62109375,NaN
1.58336E+12,NaN,NaN,28.3203125,26.3671875,NaN
1.58336E+12,NaN,NaN,34.1796875,29.78515625,NaN
1.58336E+12,NaN,NaN,32.2265625,18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,41.9921875,NaN
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,11.71875,NaN
1.58336E+12,NaN,NaN,NaN,18.06640625,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,32.71484375,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,48.33984375,NaN,-4.39453125,NaN
1.58336E+12,NaN,42.48046875,NaN,7.32421875,NaN
1.58336E+12,NaN,34.66796875,NaN,19.53125,NaN
1.58336E+12,NaN,38.0859375,NaN,9.27734375,NaN
1.58336E+12,NaN,35.64453125,NaN,-4.39453125,NaN
1.58336E+12,NaN,29.78515625,NaN,3.90625,NaN
1.58336E+12,NaN,29.296875,NaN,-0.48828125,NaN
1.58336E+12,NaN,35.15625,NaN,-7.32421875,NaN
1.58336E+12,NaN,39.55078125,NaN,20.99609375,NaN
1.58336E+12,NaN,33.203125,NaN,18.06640625,NaN
1.58336E+12,NaN,26.85546875,NaN,3.41796875,NaN
1.58336E+12,NaN,34.1796875,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,26.85546875,NaN
1.58336E+12,NaN,NaN,NaN,17.578125,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,32.71484375,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,33.69140625,NaN
1.58336E+12,NaN,NaN,NaN,26.85546875,NaN
1.58336E+12,NaN,NaN,NaN,24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,41.50390625,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,39.0625,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,32.71484375,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,33.69140625,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,41.50390625,NaN
1.58336E+12,NaN,NaN,NaN,40.52734375,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,41.015625,NaN
1.58336E+12,NaN,NaN,NaN,41.9921875,NaN
1.58336E+12,NaN,NaN,NaN,31.73828125,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,45.41015625,NaN
1.58336E+12,NaN,NaN,28.3203125,31.25,NaN
1.58336E+12,NaN,NaN,34.1796875,48.828125,NaN
1.58336E+12,NaN,NaN,37.109375,46.875,NaN
1.58336E+12,NaN,NaN,26.85546875,19.04296875,NaN
1.58336E+12,NaN,NaN,15.625,20.99609375,NaN
1.58336E+12,NaN,NaN,10.7421875,13.671875,NaN
1.58336E+12,NaN,NaN,4.8828125,8.7890625,NaN
1.58336E+12,NaN,NaN,-1.46484375,11.23046875,NaN
1.58336E+12,NaN,NaN,-9.27734375,6.34765625,NaN
1.58336E+12,NaN,NaN,-13.18359375,4.39453125,NaN
1.58336E+12,NaN,NaN,-12.20703125,4.39453125,NaN
1.58336E+12,NaN,NaN,-11.71875,13.18359375,NaN
1.58336E+12,NaN,NaN,-8.7890625,12.20703125,NaN
1.58336E+12,NaN,NaN,-6.34765625,7.8125,NaN
1.58336E+12,NaN,NaN,-3.41796875,15.13671875,NaN
1.58336E+12,NaN,NaN,1.46484375,1.46484375,NaN
1.58336E+12,NaN,NaN,4.39453125,5.37109375,NaN
1.58336E+12,NaN,NaN,9.27734375,24.4140625,NaN
1.58336E+12,NaN,NaN,13.671875,21.97265625,NaN
1.58336E+12,NaN,NaN,11.71875,32.71484375,NaN
1.58336E+12,NaN,NaN,5.859375,24.4140625,NaN
1.58336E+12,NaN,NaN,-0.48828125,19.53125,NaN
1.58336E+12,NaN,NaN,-2.44140625,21.484375,NaN
1.58336E+12,NaN,NaN,2.9296875,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,17.578125,NaN
1.58336E+12,NaN,NaN,NaN,13.18359375,NaN
1.58336E+12,NaN,NaN,NaN,17.578125,NaN
1.58336E+12,NaN,NaN,NaN,24.90234375,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,13.18359375,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,26.85546875,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,16.6015625,NaN
1.58336E+12,NaN,NaN,18.5546875,19.04296875,NaN
1.58336E+12,NaN,NaN,28.80859375,21.484375,NaN
1.58336E+12,NaN,NaN,30.2734375,21.484375,NaN
1.58336E+12,NaN,NaN,34.66796875,25.87890625,NaN
1.58336E+12,NaN,NaN,31.73828125,7.8125,NaN
1.58336E+12,NaN,NaN,29.78515625,17.578125,NaN
1.58336E+12,NaN,NaN,27.34375,31.73828125,NaN
1.58336E+12,NaN,NaN,23.92578125,20.5078125,NaN
1.58336E+12,NaN,NaN,20.5078125,19.04296875,NaN
1.58336E+12,NaN,NaN,19.53125,15.13671875,NaN
1.58336E+12,NaN,NaN,23.92578125,17.08984375,NaN
1.58336E+12,NaN,NaN,25.390625,21.97265625,NaN
1.58336E+12,25.87890625,NaN,NaN,NaN,NaN
1.58336E+12,26.3671875,NaN,NaN,NaN,NaN
1.58336E+12,14.6484375,NaN,NaN,NaN,NaN
1.58336E+12,22.4609375,NaN,NaN,NaN,NaN
1.58336E+12,34.66796875,NaN,NaN,NaN,NaN
1.58336E+12,25.87890625,NaN,NaN,NaN,NaN
1.58336E+12,29.296875,NaN,NaN,NaN,NaN
1.58336E+12,32.71484375,NaN,NaN,NaN,NaN
1.58336E+12,24.90234375,NaN,NaN,NaN,NaN
1.58336E+12,15.625,NaN,NaN,NaN,NaN
1.58336E+12,15.13671875,NaN,NaN,NaN,NaN
1.58336E+12,19.53125,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,32.71484375,30.76171875,NaN
1.58336E+12,NaN,NaN,34.1796875,29.78515625,NaN
1.58336E+12,NaN,NaN,36.1328125,23.4375,NaN
1.58336E+12,NaN,NaN,38.0859375,26.3671875,NaN
