time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,24.90234375,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,17.08984375,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,23.92578125,NaN
1.58336E+12,NaN,NaN,NaN,12.20703125,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,38.57421875,NaN,NaN,NaN,NaN
1.58336E+12,37.59765625,NaN,NaN,NaN,NaN
1.58336E+12,31.25,NaN,NaN,NaN,NaN
1.58336E+12,38.57421875,NaN,NaN,NaN,NaN
1.58336E+12,35.15625,NaN,NaN,NaN,NaN
1.58336E+12,17.578125,NaN,NaN,NaN,NaN
1.58336E+12,22.4609375,NaN,NaN,NaN,NaN
1.58336E+12,31.73828125,NaN,NaN,NaN,NaN
1.58336E+12,23.4375,NaN,NaN,NaN,NaN
1.58336E+12,21.484375,NaN,NaN,NaN,NaN
1.58336E+12,31.73828125,NaN,NaN,NaN,NaN
1.58336E+12,42.96875,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,NaN,35.15625,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,25.390625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,31.73828125,NaN,NaN
1.58336E+12,NaN,NaN,30.2734375,NaN,NaN
1.58336E+12,NaN,NaN,36.62109375,NaN,NaN
1.58336E+12,NaN,NaN,31.25,NaN,NaN
1.58336E+12,NaN,NaN,25.87890625,NaN,NaN
1.58336E+12,NaN,NaN,32.2265625,NaN,NaN
1.58336E+12,NaN,NaN,33.203125,NaN,NaN
1.58336E+12,NaN,NaN,29.78515625,NaN,NaN
1.58336E+12,NaN,NaN,28.3203125,NaN,NaN
1.58336E+12,NaN,NaN,28.3203125,NaN,NaN
1.58336E+12,NaN,NaN,30.2734375,NaN,NaN
1.58336E+12,NaN,NaN,32.71484375,NaN,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,36.1328125,NaN
1.58336E+12,NaN,NaN,NaN,37.59765625,NaN
1.58336E+12,NaN,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,31.25,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,24.90234375,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,29.296875,NaN,NaN,25.390625,NaN
1.58336E+12,26.3671875,NaN,NaN,24.4140625,NaN
1.58336E+12,27.34375,NaN,NaN,24.4140625,NaN
1.58336E+12,27.83203125,NaN,NaN,23.4375,NaN
1.58336E+12,36.1328125,NaN,NaN,20.01953125,NaN
1.58336E+12,40.52734375,NaN,NaN,22.94921875,NaN
1.58336E+12,31.25,NaN,NaN,19.53125,NaN
1.58336E+12,27.34375,NaN,NaN,19.04296875,NaN
1.58336E+12,27.83203125,NaN,NaN,18.06640625,NaN
1.58336E+12,24.90234375,NaN,NaN,19.04296875,NaN
1.58336E+12,23.92578125,NaN,NaN,21.484375,NaN
1.58336E+12,27.83203125,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,15.13671875,NaN
1.58336E+12,NaN,NaN,NaN,15.625,NaN
1.58336E+12,NaN,NaN,NaN,17.08984375,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,NaN,NaN,NaN,19.53125,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,21.484375,NaN,NaN
1.58336E+12,NaN,NaN,29.78515625,NaN,NaN
1.58336E+12,NaN,NaN,28.80859375,NaN,NaN
1.58336E+12,NaN,NaN,26.3671875,NaN,NaN
1.58336E+12,NaN,NaN,27.34375,NaN,NaN
1.58336E+12,NaN,NaN,21.484375,NaN,NaN
1.58336E+12,NaN,NaN,21.484375,NaN,NaN
1.58336E+12,NaN,NaN,25.390625,NaN,NaN
1.58336E+12,NaN,NaN,25.87890625,NaN,NaN
1.58336E+12,NaN,NaN,27.83203125,NaN,NaN
1.58336E+12,NaN,NaN,30.76171875,NaN,NaN
1.58336E+12,NaN,NaN,32.2265625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,26.85546875,NaN
1.58336E+12,NaN,NaN,NaN,24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,28.3203125,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,23.4375,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,11.71875,NaN
1.58336E+12,NaN,NaN,NaN,18.06640625,NaN
1.58336E+12,NaN,NaN,NaN,22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,26.3671875,NaN
1.58336E+12,NaN,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,20.01953125,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,29.296875,NaN
1.58336E+12,NaN,NaN,NaN,35.15625,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,33.203125,NaN,NaN
1.58336E+12,NaN,NaN,29.78515625,NaN,NaN
1.58336E+12,NaN,NaN,21.484375,NaN,NaN
1.58336E+12,NaN,NaN,19.04296875,NaN,NaN
1.58336E+12,NaN,NaN,28.3203125,NaN,NaN
1.58336E+12,NaN,NaN,33.69140625,NaN,NaN
1.58336E+12,NaN,NaN,34.1796875,NaN,NaN
1.58336E+12,NaN,NaN,32.2265625,NaN,NaN
1.58336E+12,NaN,NaN,38.0859375,NaN,NaN
1.58336E+12,NaN,NaN,38.0859375,NaN,NaN
1.58336E+12,NaN,NaN,20.01953125,NaN,NaN
1.58336E+12,NaN,NaN,18.5546875,NaN,NaN
1.58336E+12,NaN,NaN,NaN,16.11328125,NaN
1.58336E+12,NaN,NaN,NaN,14.6484375,NaN
1.58336E+12,NaN,NaN,NaN,18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,20.99609375,NaN
1.58336E+12,NaN,NaN,NaN,29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
