time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,NaN,-521.484375,NaN
1.58336E+12,NaN,NaN,NaN,-76.171875,NaN
1.58336E+12,NaN,NaN,NaN,550.78125,NaN
1.58336E+12,NaN,NaN,NaN,251.953125,NaN
1.58336E+12,NaN,NaN,NaN,-446.2890625,NaN
1.58336E+12,NaN,NaN,NaN,-289.5507813,NaN
1.58336E+12,NaN,NaN,NaN,442.3828125,NaN
1.58336E+12,NaN,NaN,NaN,425.2929688,NaN
1.58336E+12,NaN,NaN,NaN,-311.5234375,NaN
1.58336E+12,NaN,NaN,NaN,-436.0351563,NaN
1.58336E+12,NaN,NaN,NaN,276.8554688,NaN
1.58336E+12,NaN,NaN,NaN,528.3203125,NaN
1.58336E+12,NaN,NaN,NaN,-140.1367188,NaN
1.58336E+12,NaN,NaN,NaN,-514.1601563,NaN
1.58336E+12,NaN,NaN,NaN,67.87109375,NaN
1.58336E+12,NaN,NaN,NaN,563.9648438,NaN
1.58336E+12,NaN,NaN,NaN,77.1484375,NaN
1.58336E+12,NaN,NaN,NaN,-522.9492188,NaN
1.58336E+12,NaN,NaN,NaN,-145.0195313,NaN
1.58336E+12,NaN,NaN,NaN,526.8554688,NaN
1.58336E+12,NaN,NaN,NaN,298.828125,NaN
1.58336E+12,NaN,NaN,NaN,-421.3867188,NaN
1.58336E+12,NaN,NaN,NaN,-334.4726563,NaN
1.58336E+12,NaN,NaN,NaN,402.8320313,NaN
1.58336E+12,NaN,NaN,NaN,461.4257813,NaN
1.58336E+12,NaN,NaN,NaN,-277.8320313,NaN
1.58336E+12,NaN,NaN,NaN,-465.8203125,NaN
1.58336E+12,NaN,NaN,NaN,221.6796875,NaN
1.58336E+12,NaN,NaN,NaN,539.0625,NaN
1.58336E+12,NaN,NaN,NaN,-80.078125,NaN
1.58336E+12,NaN,NaN,NaN,-519.0429688,NaN
1.58336E+12,NaN,NaN,NaN,9.765625,NaN
1.58336E+12,NaN,NaN,-8.7890625,NaN,NaN
1.58336E+12,NaN,NaN,0,NaN,NaN
1.58336E+12,NaN,NaN,10.7421875,NaN,NaN
1.58336E+12,NaN,NaN,3.41796875,NaN,NaN
1.58336E+12,NaN,NaN,-10.25390625,NaN,NaN
1.58336E+12,NaN,NaN,-7.8125,NaN,NaN
1.58336E+12,NaN,NaN,4.39453125,NaN,NaN
1.58336E+12,NaN,NaN,3.41796875,NaN,NaN
1.58336E+12,NaN,NaN,0.48828125,NaN,NaN
1.58336E+12,NaN,NaN,0.48828125,NaN,NaN
1.58336E+12,NaN,NaN,2.44140625,NaN,NaN
1.58336E+12,NaN,NaN,5.37109375,NaN,NaN
1.58336E+12,NaN,NaN,NaN,174.3164063,NaN
1.58336E+12,NaN,NaN,NaN,570.3125,NaN
1.58336E+12,NaN,NaN,NaN,-8.30078125,NaN
1.58336E+12,NaN,NaN,NaN,-516.1132813,NaN
1.58336E+12,NaN,NaN,NaN,-46.875,NaN
1.58336E+12,NaN,NaN,NaN,542.96875,NaN
1.58336E+12,NaN,NaN,NaN,195.8007813,NaN
1.58336E+12,NaN,NaN,NaN,-472.1679688,NaN
1.58336E+12,NaN,NaN,NaN,-241.2109375,NaN
1.58336E+12,NaN,NaN,NaN,472.1679688,NaN
1.58336E+12,NaN,NaN,NaN,389.6484375,NaN
1.58336E+12,NaN,NaN,NaN,-345.2148438,NaN
1.58336E+12,-517.578125,NaN,NaN,NaN,NaN
1.58336E+12,537.5976563,NaN,NaN,NaN,NaN
1.58336E+12,751.953125,NaN,NaN,NaN,NaN
1.58336E+12,-280.2734375,NaN,NaN,NaN,NaN
1.58336E+12,-680.6640625,NaN,NaN,NaN,NaN
1.58336E+12,244.6289063,NaN,NaN,NaN,NaN
1.58336E+12,838.8671875,NaN,NaN,NaN,NaN
1.58336E+12,26.85546875,NaN,NaN,NaN,NaN
1.58336E+12,-734.8632813,NaN,NaN,NaN,NaN
1.58336E+12,-69.82421875,NaN,NaN,NaN,NaN
1.58336E+12,819.8242188,NaN,NaN,NaN,NaN
1.58336E+12,345.2148438,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,NaN,-442.3828125,NaN
1.58336E+12,NaN,NaN,NaN,-290.0390625,NaN
1.58336E+12,NaN,NaN,NaN,432.1289063,NaN
1.58336E+12,NaN,NaN,NaN,417.96875,NaN
1.58336E+12,NaN,NaN,NaN,-310.546875,NaN
1.58336E+12,NaN,NaN,NaN,-436.0351563,NaN
1.58336E+12,NaN,NaN,NaN,257.8125,NaN
1.58336E+12,NaN,NaN,NaN,523.9257813,NaN
1.58336E+12,NaN,NaN,NaN,-114.7460938,NaN
1.58336E+12,NaN,NaN,NaN,-497.5585938,NaN
1.58336E+12,NaN,NaN,NaN,56.640625,NaN
1.58336E+12,NaN,NaN,NaN,557.6171875,NaN
1.58336E+12,NaN,NaN,22.94921875,NaN,NaN
1.58336E+12,NaN,NaN,25.87890625,NaN,NaN
1.58336E+12,NaN,NaN,4.8828125,NaN,NaN
1.58336E+12,NaN,NaN,-13.18359375,NaN,NaN
1.58336E+12,NaN,NaN,-3.90625,NaN,NaN
1.58336E+12,NaN,NaN,2.9296875,NaN,NaN
1.58336E+12,NaN,NaN,-0.9765625,NaN,NaN
1.58336E+12,NaN,NaN,-4.8828125,NaN,NaN
1.58336E+12,NaN,NaN,-1.46484375,NaN,NaN
1.58336E+12,NaN,NaN,8.7890625,NaN,NaN
1.58336E+12,NaN,NaN,16.6015625,NaN,NaN
1.58336E+12,NaN,NaN,7.32421875,NaN,NaN
1.58336E+12,NaN,NaN,NaN,308.1054688,NaN
1.58336E+12,NaN,NaN,NaN,445.8007813,NaN
1.58336E+12,NaN,NaN,NaN,-246.09375,NaN
1.58336E+12,NaN,NaN,NaN,-507.3242188,NaN
1.58336E+12,NaN,NaN,NaN,132.8125,NaN
1.58336E+12,NaN,NaN,NaN,523.9257813,NaN
1.58336E+12,NaN,NaN,NaN,-25.390625,NaN
1.58336E+12,NaN,NaN,NaN,-536.1328125,NaN
1.58336E+12,NaN,NaN,NaN,-75.1953125,NaN
1.58336E+12,NaN,NaN,NaN,531.25,NaN
1.58336E+12,NaN,NaN,NaN,199.21875,NaN
1.58336E+12,NaN,NaN,NaN,-479.9804688,NaN
1.58336E+12,-313.9648438,NaN,NaN,NaN,NaN
1.58336E+12,713.8671875,NaN,NaN,NaN,NaN
1.58336E+12,541.5039063,NaN,NaN,NaN,NaN
1.58336E+12,-517.0898438,NaN,NaN,NaN,NaN
1.58336E+12,-548.828125,NaN,NaN,NaN,NaN
1.58336E+12,488.28125,NaN,NaN,NaN,NaN
1.58336E+12,733.3984375,NaN,NaN,NaN,NaN
1.58336E+12,-271.484375,NaN,NaN,NaN,NaN
1.58336E+12,-691.8945313,NaN,NaN,NaN,NaN
1.58336E+12,227.5390625,NaN,NaN,NaN,NaN
1.58336E+12,835.9375,NaN,NaN,NaN,NaN
1.58336E+12,39.55078125,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,53.7109375,NaN,NaN
1.58336E+12,NaN,NaN,56.15234375,NaN,NaN
1.58336E+12,NaN,NaN,50.78125,NaN,NaN
1.58336E+12,NaN,NaN,49.31640625,NaN,NaN
1.58336E+12,NaN,NaN,61.03515625,NaN,NaN
1.58336E+12,NaN,NaN,63.4765625,NaN,NaN
1.58336E+12,NaN,NaN,50.78125,NaN,NaN
1.58336E+12,NaN,NaN,44.921875,NaN,NaN
1.58336E+12,NaN,NaN,48.33984375,NaN,NaN
1.58336E+12,NaN,NaN,51.7578125,NaN,NaN
1.58336E+12,NaN,NaN,54.6875,NaN,NaN
1.58336E+12,NaN,NaN,53.7109375,NaN,NaN
1.58336E+12,NaN,NaN,NaN,-84.9609375,NaN
1.58336E+12,NaN,NaN,NaN,515.625,NaN
1.58336E+12,NaN,NaN,NaN,201.171875,NaN
1.58336E+12,NaN,NaN,NaN,-467.7734375,NaN
1.58336E+12,NaN,NaN,NaN,-270.0195313,NaN
1.58336E+12,NaN,NaN,NaN,440.4296875,NaN
1.58336E+12,NaN,NaN,NaN,393.0664063,NaN
1.58336E+12,NaN,NaN,NaN,-330.078125,NaN
1.58336E+12,NaN,NaN,NaN,-416.9921875,NaN
1.58336E+12,NaN,NaN,NaN,287.109375,NaN
1.58336E+12,NaN,NaN,NaN,522.9492188,NaN
1.58336E+12,NaN,NaN,NaN,-151.8554688,NaN
1.58336E+12,NaN,NaN,NaN,-512.2070313,NaN
1.58336E+12,NaN,NaN,NaN,87.40234375,NaN
1.58336E+12,NaN,NaN,NaN,554.6875,NaN
1.58336E+12,NaN,NaN,NaN,55.6640625,NaN
1.58336E+12,NaN,NaN,NaN,-520.9960938,NaN
1.58336E+12,NaN,NaN,NaN,-126.953125,NaN
1.58336E+12,NaN,NaN,NaN,518.0664063,NaN
1.58336E+12,NaN,NaN,NaN,270.9960938,NaN
1.58336E+12,NaN,NaN,NaN,-430.1757813,NaN
1.58336E+12,NaN,NaN,NaN,-315.4296875,NaN
1.58336E+12,NaN,NaN,NaN,400.8789063,NaN
1.58336E+12,NaN,NaN,NaN,427.2460938,NaN
1.58336E+12,NaN,NaN,NaN,-289.0625,NaN
1.58336E+12,NaN,NaN,NaN,-454.1015625,NaN
1.58336E+12,NaN,NaN,NaN,223.6328125,NaN
1.58336E+12,NaN,NaN,NaN,515.625,NaN
1.58336E+12,NaN,NaN,NaN,-111.328125,NaN
1.58336E+12,NaN,NaN,NaN,-516.1132813,NaN
1.58336E+12,NaN,NaN,NaN,38.0859375,NaN
1.58336E+12,NaN,NaN,NaN,558.59375,NaN
1.58336E+12,NaN,NaN,NaN,119.140625,NaN
1.58336E+12,NaN,NaN,NaN,-477.5390625,NaN
1.58336E+12,NaN,NaN,NaN,-159.1796875,NaN
1.58336E+12,NaN,NaN,NaN,489.7460938,NaN
1.58336E+12,NaN,NaN,49.31640625,312.9882813,NaN
1.58336E+12,NaN,NaN,51.7578125,-391.6015625,NaN
1.58336E+12,NaN,NaN,48.33984375,-340.3320313,NaN
1.58336E+12,NaN,NaN,46.38671875,383.7890625,NaN
1.58336E+12,NaN,NaN,51.26953125,481.4453125,NaN
1.58336E+12,NaN,NaN,61.03515625,-227.0507813,NaN
1.58336E+12,NaN,NaN,58.10546875,-458.984375,NaN
1.58336E+12,NaN,NaN,51.26953125,195.8007813,NaN
1.58336E+12,NaN,NaN,44.921875,547.8515625,NaN
1.58336E+12,NaN,NaN,51.7578125,-48.33984375,NaN
1.58336E+12,NaN,NaN,57.6171875,-512.6953125,NaN
1.58336E+12,NaN,NaN,50.29296875,-16.6015625,NaN
1.58336E+12,827.6367188,NaN,NaN,NaN,NaN
1.58336E+12,230.9570313,NaN,NaN,NaN,NaN
1.58336E+12,-668.9453125,NaN,NaN,NaN,NaN
1.58336E+12,-241.6992188,NaN,NaN,NaN,NaN
1.58336E+12,733.8867188,NaN,NaN,NaN,NaN
1.58336E+12,520.0195313,NaN,NaN,NaN,NaN
1.58336E+12,-514.1601563,NaN,NaN,NaN,NaN
1.58336E+12,-495.1171875,NaN,NaN,NaN,NaN
1.58336E+12,531.7382813,NaN,NaN,NaN,NaN
1.58336E+12,708.0078125,NaN,NaN,NaN,NaN
1.58336E+12,-297.8515625,NaN,NaN,NaN,NaN
1.58336E+12,-666.015625,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,NaN,146.484375,NaN
1.58336E+12,NaN,NaN,NaN,553.7109375,NaN
1.58336E+12,NaN,NaN,NaN,3.41796875,NaN
1.58336E+12,NaN,NaN,NaN,-519.0429688,NaN
1.58336E+12,NaN,NaN,NaN,-83.49609375,NaN
1.58336E+12,NaN,NaN,NaN,517.578125,NaN
1.58336E+12,NaN,NaN,NaN,222.65625,NaN
1.58336E+12,NaN,NaN,NaN,-447.7539063,NaN
1.58336E+12,NaN,NaN,NaN,-269.0429688,NaN
1.58336E+12,NaN,NaN,NaN,443.8476563,NaN
1.58336E+12,NaN,NaN,NaN,410.6445313,NaN
1.58336E+12,NaN,NaN,NaN,-311.0351563,NaN
1.58336E+12,NaN,NaN,61.5234375,NaN,NaN
1.58336E+12,NaN,NaN,55.17578125,NaN,NaN
1.58336E+12,NaN,NaN,51.26953125,NaN,NaN
1.58336E+12,NaN,NaN,54.19921875,NaN,NaN
1.58336E+12,NaN,NaN,57.6171875,NaN,NaN
1.58336E+12,NaN,NaN,52.24609375,NaN,NaN
1.58336E+12,NaN,NaN,44.921875,NaN,NaN
1.58336E+12,NaN,NaN,44.43359375,NaN,NaN
1.58336E+12,NaN,NaN,48.33984375,NaN,NaN
1.58336E+12,NaN,NaN,45.8984375,NaN,NaN
1.58336E+12,NaN,NaN,45.8984375,NaN,NaN
1.58336E+12,NaN,NaN,52.734375,NaN,NaN
1.58336E+12,148.9257813,NaN,NaN,NaN,NaN
1.58336E+12,-717.2851563,NaN,NaN,NaN,NaN
1.58336E+12,-203.125,NaN,NaN,NaN,NaN
1.58336E+12,750.4882813,NaN,NaN,NaN,NaN
1.58336E+12,443.359375,NaN,NaN,NaN,NaN
1.58336E+12,-573.2421875,NaN,NaN,NaN,NaN
1.58336E+12,-455.078125,NaN,NaN,NaN,NaN
1.58336E+12,573.2421875,NaN,NaN,NaN,NaN
1.58336E+12,663.5742188,NaN,NaN,NaN,NaN
1.58336E+12,-360.3515625,NaN,NaN,NaN,NaN
1.58336E+12,-643.5546875,NaN,NaN,NaN,NaN
1.58336E+12,312.9882813,NaN,NaN,NaN,NaN
1.58336E+12,784.1796875,NaN,NaN,NaN,NaN
1.58336E+12,-93.75,NaN,NaN,NaN,NaN
1.58336E+12,-729.4921875,NaN,NaN,NaN,NaN
1.58336E+12,25.390625,NaN,NaN,NaN,NaN
1.58336E+12,809.0820313,NaN,NaN,NaN,NaN
1.58336E+12,225.0976563,NaN,NaN,NaN,NaN
1.58336E+12,-680.1757813,NaN,NaN,NaN,NaN
1.58336E+12,-269.53125,NaN,NaN,NaN,NaN
1.58336E+12,712.890625,NaN,NaN,NaN,NaN
1.58336E+12,524.9023438,NaN,NaN,NaN,NaN
1.58336E+12,-501.4648438,NaN,NaN,NaN,NaN
1.58336E+12,-512.2070313,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,NaN,338.8671875,NaN
1.58336E+12,NaN,NaN,NaN,507.3242188,NaN
1.58336E+12,NaN,NaN,NaN,-186.5234375,NaN
1.58336E+12,NaN,NaN,NaN,-486.8164063,NaN
1.58336E+12,NaN,NaN,NaN,125.4882813,NaN
1.58336E+12,NaN,NaN,NaN,546.875,NaN
1.58336E+12,NaN,NaN,NaN,12.6953125,NaN
1.58336E+12,NaN,NaN,NaN,-519.0429688,NaN
1.58336E+12,NaN,NaN,NaN,-81.54296875,NaN
1.58336E+12,NaN,NaN,NaN,524.4140625,NaN
1.58336E+12,NaN,NaN,NaN,226.0742188,NaN
1.58336E+12,NaN,NaN,NaN,-446.2890625,NaN
1.58336E+12,NaN,NaN,NaN,-500.4882813,NaN
1.58336E+12,NaN,NaN,NaN,-142.0898438,NaN
1.58336E+12,NaN,NaN,NaN,506.8359375,NaN
1.58336E+12,NaN,NaN,NaN,279.296875,NaN
1.58336E+12,NaN,NaN,NaN,-421.3867188,NaN
1.58336E+12,NaN,NaN,NaN,-333.4960938,NaN
1.58336E+12,NaN,NaN,NaN,366.6992188,NaN
1.58336E+12,NaN,NaN,NaN,422.8515625,NaN
1.58336E+12,NaN,NaN,NaN,-284.6679688,NaN
1.58336E+12,NaN,NaN,NaN,-471.1914063,NaN
1.58336E+12,NaN,NaN,NaN,215.3320313,NaN
1.58336E+12,NaN,NaN,NaN,522.4609375,NaN
1.58336E+12,-163.5742188,NaN,NaN,NaN,NaN
1.58336E+12,-729.0039063,NaN,NaN,NaN,NaN
1.58336E+12,72.75390625,NaN,NaN,NaN,NaN
1.58336E+12,791.5039063,NaN,NaN,NaN,NaN
1.58336E+12,135.2539063,NaN,NaN,NaN,NaN
1.58336E+12,-727.0507813,NaN,NaN,NaN,NaN
1.58336E+12,-239.2578125,NaN,NaN,NaN,NaN
1.58336E+12,704.5898438,NaN,NaN,NaN,NaN
1.58336E+12,412.5976563,NaN,NaN,NaN,NaN
1.58336E+12,-601.5625,NaN,NaN,NaN,NaN
1.58336E+12,-513.671875,NaN,NaN,NaN,NaN
1.58336E+12,498.5351563,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,NaN,426.7578125,NaN
1.58336E+12,NaN,NaN,NaN,-251.4648438,NaN
1.58336E+12,NaN,NaN,NaN,-475.0976563,NaN
1.58336E+12,NaN,NaN,NaN,125.9765625,NaN
1.58336E+12,NaN,NaN,NaN,474.1210938,NaN
1.58336E+12,NaN,NaN,NaN,276.3671875,NaN
1.58336E+12,NaN,NaN,NaN,118.1640625,NaN
1.58336E+12,NaN,NaN,NaN,119.140625,NaN
1.58336E+12,NaN,NaN,NaN,144.53125,NaN
1.58336E+12,NaN,NaN,NaN,93.75,NaN
1.58336E+12,NaN,NaN,NaN,25.87890625,NaN
1.58336E+12,NaN,NaN,NaN,56.15234375,NaN
1.58336E+12,NaN,NaN,99.12109375,NaN,NaN
1.58336E+12,NaN,NaN,105.46875,NaN,NaN
1.58336E+12,NaN,NaN,109.8632813,NaN,NaN
1.58336E+12,NaN,NaN,117.1875,NaN,NaN
1.58336E+12,NaN,NaN,118.6523438,NaN,NaN
1.58336E+12,NaN,NaN,120.6054688,NaN,NaN
1.58336E+12,NaN,NaN,122.5585938,NaN,NaN
1.58336E+12,NaN,NaN,122.0703125,NaN,NaN
1.58336E+12,NaN,NaN,125.9765625,NaN,NaN
1.58336E+12,NaN,NaN,125,NaN,NaN
1.58336E+12,NaN,NaN,118.6523438,NaN,NaN
1.58336E+12,NaN,NaN,114.7460938,NaN,NaN
1.58336E+12,NaN,NaN,125.9765625,-6.34765625,NaN
1.58336E+12,NaN,NaN,125,-42.96875,NaN
1.58336E+12,NaN,NaN,119.6289063,-21.97265625,NaN
1.58336E+12,NaN,NaN,116.6992188,15.625,NaN
1.58336E+12,NaN,NaN,117.6757813,20.5078125,NaN
1.58336E+12,NaN,NaN,116.6992188,-19.04296875,NaN
1.58336E+12,NaN,NaN,109.375,-26.85546875,NaN
1.58336E+12,NaN,NaN,106.4453125,6.34765625,NaN
1.58336E+12,NaN,NaN,110.3515625,6.8359375,NaN
1.58336E+12,NaN,NaN,110.8398438,-30.76171875,NaN
1.58336E+12,NaN,NaN,109.8632813,-44.43359375,NaN
1.58336E+12,NaN,NaN,111.328125,-10.7421875,NaN
1.58336E+12,NaN,NaN,116.2109375,NaN,NaN
1.58336E+12,NaN,NaN,115.234375,NaN,NaN
1.58336E+12,NaN,NaN,108.3984375,NaN,NaN
1.58336E+12,NaN,NaN,104.0039063,NaN,NaN
1.58336E+12,NaN,NaN,102.0507813,NaN,NaN
1.58336E+12,NaN,NaN,100.5859375,NaN,NaN
1.58336E+12,NaN,NaN,102.0507813,NaN,NaN
1.58336E+12,NaN,NaN,101.5625,NaN,NaN
1.58336E+12,NaN,NaN,100.0976563,NaN,NaN
1.58336E+12,NaN,NaN,101.5625,NaN,NaN
1.58336E+12,NaN,NaN,95.703125,NaN,NaN
1.58336E+12,NaN,NaN,90.33203125,NaN,NaN
1.58336E+12,NaN,NaN,NaN,7.8125,NaN
1.58336E+12,NaN,NaN,NaN,12.20703125,NaN
1.58336E+12,NaN,NaN,NaN,-18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,-28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,-0.9765625,NaN
1.58336E+12,NaN,NaN,NaN,27.34375,NaN
1.58336E+12,NaN,NaN,NaN,4.39453125,NaN
1.58336E+12,NaN,NaN,NaN,-22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,-6.8359375,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,5.37109375,NaN
1.58336E+12,NaN,NaN,NaN,-29.296875,NaN
1.58336E+12,51.7578125,NaN,107.421875,NaN,NaN
1.58336E+12,17.08984375,NaN,103.515625,NaN,NaN
1.58336E+12,43.45703125,NaN,103.515625,NaN,NaN
1.58336E+12,79.1015625,NaN,104.0039063,NaN,NaN
1.58336E+12,52.24609375,NaN,103.0273438,NaN,NaN
1.58336E+12,9.27734375,NaN,104.9804688,NaN,NaN
1.58336E+12,28.80859375,NaN,104.4921875,NaN,NaN
1.58336E+12,72.75390625,NaN,98.6328125,NaN,NaN
1.58336E+12,68.359375,NaN,93.75,NaN,NaN
1.58336E+12,29.78515625,NaN,91.796875,NaN,NaN
1.58336E+12,33.203125,NaN,89.35546875,NaN,NaN
1.58336E+12,73.2421875,NaN,91.30859375,NaN,NaN
1.58336E+12,NaN,NaN,90.8203125,NaN,NaN
1.58336E+12,NaN,NaN,89.35546875,NaN,NaN
1.58336E+12,NaN,NaN,89.84375,NaN,NaN
1.58336E+12,NaN,NaN,84.47265625,NaN,NaN
1.58336E+12,NaN,NaN,85.9375,NaN,NaN
1.58336E+12,NaN,NaN,90.33203125,NaN,NaN
1.58336E+12,NaN,NaN,91.30859375,NaN,NaN
1.58336E+12,NaN,NaN,92.28515625,NaN,NaN
1.58336E+12,NaN,NaN,94.23828125,NaN,NaN
1.58336E+12,NaN,NaN,97.16796875,NaN,NaN
1.58336E+12,NaN,NaN,100.5859375,NaN,NaN
1.58336E+12,NaN,NaN,104.0039063,NaN,NaN
1.58336E+12,NaN,NaN,NaN,44.921875,NaN
1.58336E+12,NaN,NaN,NaN,30.76171875,NaN
1.58336E+12,NaN,NaN,NaN,2.44140625,NaN
1.58336E+12,NaN,NaN,NaN,6.8359375,NaN
1.58336E+12,NaN,NaN,NaN,41.50390625,NaN
1.58336E+12,NaN,NaN,NaN,48.33984375,NaN
1.58336E+12,NaN,NaN,NaN,15.13671875,NaN
1.58336E+12,NaN,NaN,NaN,-7.8125,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,37.109375,NaN
1.58336E+12,NaN,NaN,NaN,10.7421875,NaN
1.58336E+12,NaN,NaN,NaN,-10.25390625,NaN
1.58336E+12,NaN,NaN,99.609375,6.8359375,NaN
1.58336E+12,NaN,NaN,93.75,40.0390625,NaN
1.58336E+12,NaN,NaN,89.84375,48.828125,NaN
1.58336E+12,NaN,NaN,91.796875,16.6015625,NaN
1.58336E+12,NaN,NaN,94.23828125,-3.90625,NaN
1.58336E+12,NaN,NaN,93.26171875,15.625,NaN
1.58336E+12,NaN,NaN,89.84375,40.0390625,NaN
1.58336E+12,NaN,NaN,86.9140625,24.4140625,NaN
1.58336E+12,NaN,NaN,87.890625,-9.27734375,NaN
1.58336E+12,NaN,NaN,87.890625,-4.8828125,NaN
1.58336E+12,NaN,NaN,83.984375,24.4140625,NaN
1.58336E+12,NaN,NaN,80.078125,14.6484375,NaN
1.58336E+12,42.48046875,NaN,79.1015625,NaN,NaN
1.58336E+12,27.34375,NaN,80.078125,NaN,NaN
1.58336E+12,63.96484375,NaN,81.0546875,NaN,NaN
1.58336E+12,87.40234375,NaN,80.56640625,NaN,NaN
1.58336E+12,47.8515625,NaN,82.03125,NaN,NaN
1.58336E+12,15.13671875,NaN,79.1015625,NaN,NaN
1.58336E+12,47.36328125,NaN,79.58984375,NaN,NaN
1.58336E+12,85.9375,NaN,78.125,NaN,NaN
1.58336E+12,58.59375,NaN,80.56640625,NaN,NaN
1.58336E+12,16.6015625,NaN,82.51953125,NaN,NaN
1.58336E+12,38.57421875,NaN,72.265625,NaN,NaN
1.58336E+12,80.56640625,NaN,68.84765625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,19.04296875,NaN
1.58336E+12,NaN,NaN,NaN,-18.5546875,NaN
1.58336E+12,NaN,NaN,NaN,-0.9765625,NaN
1.58336E+12,NaN,NaN,NaN,41.015625,NaN
1.58336E+12,NaN,NaN,NaN,38.0859375,NaN
1.58336E+12,NaN,NaN,NaN,4.39453125,NaN
1.58336E+12,NaN,NaN,NaN,8.7890625,NaN
1.58336E+12,NaN,NaN,NaN,47.36328125,NaN
1.58336E+12,NaN,NaN,NaN,56.15234375,NaN
1.58336E+12,NaN,NaN,NaN,23.4375,NaN
1.58336E+12,NaN,NaN,NaN,0.48828125,NaN
1.58336E+12,NaN,NaN,NaN,21.97265625,NaN
1.58336E+12,14.6484375,NaN,59.08203125,NaN,NaN
1.58336E+12,48.828125,NaN,60.05859375,NaN,NaN
1.58336E+12,73.73046875,NaN,59.5703125,NaN,NaN
1.58336E+12,39.55078125,NaN,57.6171875,NaN,NaN
