time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,-6.8359375,NaN,NaN
1.58336E+12,NaN,NaN,-2.9296875,NaN,NaN
1.58336E+12,NaN,NaN,9.27734375,NaN,NaN
1.58336E+12,NaN,NaN,12.6953125,NaN,NaN
1.58336E+12,NaN,NaN,6.34765625,NaN,NaN
1.58336E+12,NaN,NaN,5.859375,NaN,NaN
1.58336E+12,NaN,NaN,5.859375,NaN,NaN
1.58336E+12,-30.76171875,NaN,NaN,NaN,NaN
1.58336E+12,-32.71484375,NaN,NaN,NaN,NaN
1.58336E+12,-32.71484375,NaN,NaN,NaN,NaN
1.58336E+12,-7.8125,NaN,NaN,NaN,NaN
1.58336E+12,6.8359375,NaN,NaN,NaN,NaN
1.58336E+12,5.859375,NaN,NaN,NaN,NaN
1.58336E+12,10.25390625,NaN,NaN,NaN,NaN
1.58336E+12,15.13671875,NaN,NaN,NaN,NaN
1.58336E+12,15.13671875,NaN,NaN,NaN,NaN
1.58336E+12,22.94921875,NaN,NaN,NaN,NaN
1.58336E+12,22.94921875,NaN,NaN,NaN,NaN
1.58336E+12,20.01953125,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,20.5078125,39.0625,NaN
1.58336E+12,NaN,NaN,20.5078125,38.0859375,NaN
1.58336E+12,NaN,NaN,18.06640625,13.18359375,NaN
1.58336E+12,NaN,NaN,20.01953125,14.6484375,NaN
1.58336E+12,NaN,NaN,24.4140625,23.4375,NaN
1.58336E+12,NaN,NaN,31.25,29.78515625,NaN
1.58336E+12,NaN,NaN,34.1796875,40.0390625,NaN
1.58336E+12,NaN,NaN,26.85546875,43.9453125,NaN
1.58336E+12,NaN,NaN,21.484375,53.22265625,NaN
1.58336E+12,NaN,NaN,16.6015625,51.7578125,NaN
1.58336E+12,NaN,NaN,13.18359375,51.7578125,NaN
1.58336E+12,NaN,NaN,26.85546875,56.15234375,NaN
1.58336E+12,NaN,NaN,41.015625,62.98828125,NaN
1.58336E+12,NaN,NaN,36.62109375,64.94140625,NaN
1.58336E+12,NaN,NaN,21.484375,58.10546875,NaN
1.58336E+12,NaN,NaN,11.71875,51.26953125,NaN
1.58336E+12,NaN,NaN,14.6484375,57.12890625,NaN
1.58336E+12,NaN,NaN,29.78515625,59.5703125,NaN
1.58336E+12,NaN,NaN,41.9921875,55.6640625,NaN
1.58336E+12,NaN,NaN,36.62109375,60.546875,NaN
1.58336E+12,NaN,NaN,26.85546875,66.40625,NaN
1.58336E+12,NaN,NaN,24.4140625,70.3125,NaN
1.58336E+12,NaN,NaN,22.94921875,68.84765625,NaN
1.58336E+12,NaN,NaN,25.87890625,62.01171875,NaN
1.58336E+12,NaN,NaN,NaN,60.05859375,NaN
1.58336E+12,NaN,NaN,NaN,61.5234375,NaN
1.58336E+12,NaN,NaN,NaN,61.03515625,NaN
1.58336E+12,NaN,NaN,NaN,51.7578125,NaN
1.58336E+12,NaN,NaN,NaN,53.22265625,NaN
1.58336E+12,NaN,NaN,NaN,59.5703125,NaN
1.58336E+12,NaN,NaN,NaN,51.26953125,NaN
1.58336E+12,NaN,NaN,NaN,46.875,NaN
1.58336E+12,NaN,NaN,NaN,48.828125,NaN
1.58336E+12,NaN,NaN,NaN,46.875,NaN
1.58336E+12,NaN,NaN,NaN,51.7578125,NaN
1.58336E+12,NaN,NaN,NaN,55.6640625,NaN
1.58336E+12,NaN,NaN,19.53125,45.8984375,NaN
1.58336E+12,NaN,NaN,18.06640625,42.48046875,NaN
1.58336E+12,NaN,NaN,23.92578125,51.26953125,NaN
1.58336E+12,NaN,NaN,24.4140625,46.38671875,NaN
1.58336E+12,NaN,NaN,19.04296875,47.36328125,NaN
1.58336E+12,NaN,NaN,21.484375,54.19921875,NaN
1.58336E+12,NaN,NaN,14.6484375,40.0390625,NaN
1.58336E+12,NaN,NaN,4.8828125,39.0625,NaN
1.58336E+12,NaN,NaN,8.7890625,42.96875,NaN
1.58336E+12,NaN,NaN,9.27734375,35.15625,NaN
1.58336E+12,NaN,NaN,13.671875,32.71484375,NaN
1.58336E+12,NaN,NaN,25.87890625,29.296875,NaN
1.58336E+12,24.4140625,NaN,NaN,NaN,NaN
1.58336E+12,37.109375,NaN,NaN,NaN,NaN
1.58336E+12,38.0859375,NaN,NaN,NaN,NaN
1.58336E+12,20.99609375,NaN,NaN,NaN,NaN
1.58336E+12,17.08984375,NaN,NaN,NaN,NaN
1.58336E+12,36.62109375,NaN,NaN,NaN,NaN
1.58336E+12,33.69140625,NaN,NaN,NaN,NaN
1.58336E+12,36.1328125,NaN,NaN,NaN,NaN
1.58336E+12,44.43359375,NaN,NaN,NaN,NaN
1.58336E+12,44.43359375,NaN,NaN,NaN,NaN
1.58336E+12,45.41015625,NaN,NaN,NaN,NaN
1.58336E+12,42.48046875,NaN,NaN,NaN,NaN
1.58336E+12,NaN,NaN,23.92578125,31.25,NaN
1.58336E+12,NaN,NaN,22.4609375,39.55078125,NaN
1.58336E+12,NaN,NaN,24.4140625,39.55078125,NaN
1.58336E+12,NaN,NaN,24.90234375,39.55078125,NaN
1.58336E+12,NaN,NaN,21.97265625,42.96875,NaN
1.58336E+12,NaN,NaN,16.6015625,40.52734375,NaN
